OrderID,MenuItem,Quantity,PricePerItem,TotalPrice,Discount,Tax,OrderDate
1821,Item_8,4,11.5,46.0,4.1,2.44,2023-02-04 05:00:00
1822,Item_4,1,11.62,11.62,3.57,1.86,2023-02-04 06:00:00
1823,Item_12,5,11.07,55.35,3.8,0.53,2023-02-04 07:00:00
1824,Item_20,2,14.8,29.6,3.02,1.35,2023-02-04 08:00:00
1825,Item_20,1,11.02,11.02,1.9,1.21,2023-02-04 09:00:00
1826,Item_17,1,5.29,5.29,1.53,1.59,2023-02-04 10:00:00
1827,Item_4,1,12.94,12.94,4.94,0.55,2023-02-04 11:00:00
1828,Item_6,5,16.91,84.55,2.65,2.12,2023-02-04 12:00:00
1829,Item_12,2,14.91,29.82,1.74,1.1,2023-02-04 13:00:00
1830,Item_2,5,15.26,76.3,3.99,1.59,2023-02-04 14:00:00
1831,Item_4,5,9.5,47.5,2.84,1.76,2023-02-04 15:00:00
1832,Item_11,1,11.19,11.19,1.19,2.13,2023-02-04 16:00:00
1833,Item_20,2,18.07,36.14,3.92,1.92,2023-02-04 17:00:00
1834,Item_16,3,10.87,32.61,0.02,1.28,2023-02-04 18:00:00
1835,Item_14,1,14.77,14.77,0.66,1.94,2023-02-04 19:00:00
1836,Item_15,5,7.13,35.65,2.09,1.5,2023-02-04 20:00:00
1837,Item_15,1,5.12,5.12,3.3,2.33,2023-02-04 21:00:00
1838,Item_2,4,8.76,35.04,0.04,1.34,2023-02-04 22:00:00
1839,Item_11,4,11.8,47.2,0.38,1.3,2023-02-04 23:00:00
1840,Item_16,5,10.25,51.25,0.46,0.51,2023-02-05 00:00:00
1841,Item_1,3,8.5,25.5,3.06,1.39,2023-02-05 01:00:00
1842,Item_4,2,6.07,12.14,0.55,1.44,2023-02-05 02:00:00
1843,Item_1,2,7.16,14.32,2.37,2.35,2023-02-05 03:00:00
1844,Item_14,1,16.85,16.85,0.46,0.56,2023-02-05 04:00:00
1845,Item_4,1,10.85,10.85,1.65,2.46,2023-02-05 05:00:00
1846,Item_10,5,5.74,28.700000000000003,2.89,2.38,2023-02-05 06:00:00
1847,Item_13,1,12.0,12.0,4.17,1.67,2023-02-05 07:00:00
1848,Item_20,1,6.92,6.92,1.65,0.75,2023-02-05 08:00:00
1849,Item_18,1,12.47,12.47,2.55,1.8,2023-02-05 09:00:00
1850,Item_1,3,7.58,22.740000000000002,2.86,1.19,2023-02-05 10:00:00
1851,Item_8,1,6.14,6.14,2.49,1.95,2023-02-05 11:00:00
1852,Item_9,4,12.24,48.96,2.66,1.94,2023-02-05 12:00:00
1853,Item_9,4,12.18,48.72,3.18,1.23,2023-02-05 13:00:00
1854,Item_3,2,15.48,30.96,1.15,1.23,2023-02-05 14:00:00
1855,Item_13,1,19.36,19.36,4.99,1.2,2023-02-05 15:00:00
1856,Item_7,4,9.69,38.76,3.3,2.4,2023-02-05 16:00:00
1857,Item_1,4,13.1,52.4,4.92,2.16,2023-02-05 17:00:00
1858,Item_6,4,15.68,62.72,0.18,2.14,2023-02-05 18:00:00
1859,Item_20,1,15.3,15.3,2.59,1.1,2023-02-05 19:00:00
1860,Item_1,3,16.97,50.91,3.37,1.47,2023-02-05 20:00:00
1861,Item_18,1,12.09,12.09,1.44,2.35,2023-02-05 21:00:00
1862,Item_8,5,17.04,85.19999999999999,4.88,1.39,2023-02-05 22:00:00
1863,Item_1,5,9.31,46.550000000000004,2.07,2.15,2023-02-05 23:00:00
1864,Item_8,5,17.33,86.64999999999999,0.37,2.15,2023-02-06 00:00:00
1865,Item_20,3,15.62,46.86,3.39,0.97,2023-02-06 01:00:00
1866,Item_1,4,18.31,73.24,0.43,2.18,2023-02-06 02:00:00
1867,Item_3,2,17.02,34.04,2.35,0.54,2023-02-06 03:00:00
1868,Item_14,4,8.48,33.92,1.13,1.27,2023-02-06 04:00:00
1869,Item_18,5,18.92,94.60000000000001,1.81,2.12,2023-02-06 05:00:00
1870,Item_6,1,18.99,18.99,4.35,1.22,2023-02-06 06:00:00
1871,Item_20,1,5.96,5.96,3.43,1.0,2023-02-06 07:00:00
1872,Item_6,1,8.22,8.22,4.12,1.76,2023-02-06 08:00:00
1873,Item_15,5,14.93,74.65,3.26,2.35,2023-02-06 09:00:00
1874,Item_9,3,15.86,47.58,3.77,0.71,2023-02-06 10:00:00
1875,Item_14,3,15.54,46.62,0.81,1.63,2023-02-06 11:00:00
1876,Item_13,1,11.51,11.51,4.53,2.46,2023-02-06 12:00:00
1877,Item_16,1,15.88,15.88,1.15,0.63,2023-02-06 13:00:00
1878,Item_11,2,6.72,13.44,0.42,2.29,2023-02-06 14:00:00
1879,Item_8,4,8.79,35.16,2.98,1.52,2023-02-06 15:00:00
1880,Item_19,3,5.37,16.11,3.11,1.53,2023-02-06 16:00:00
1881,Item_20,3,10.89,32.67,0.05,1.74,2023-02-06 17:00:00
1882,Item_17,3,19.45,58.349999999999994,4.93,2.47,2023-02-06 18:00:00
1883,Item_13,1,18.13,18.13,0.53,2.33,2023-02-06 19:00:00
1884,Item_7,5,11.67,58.35,4.48,1.21,2023-02-06 20:00:00
1885,Item_20,2,14.41,28.82,4.52,1.26,2023-02-06 21:00:00
1886,Item_11,1,16.47,16.47,1.69,1.18,2023-02-06 22:00:00
1887,Item_18,5,8.41,42.05,1.85,1.54,2023-02-06 23:00:00
1888,Item_15,3,10.86,32.58,4.19,2.39,2023-02-07 00:00:00
1889,Item_19,2,7.48,14.96,3.32,1.16,2023-02-07 01:00:00
1890,Item_3,1,5.07,5.07,0.7,1.63,2023-02-07 02:00:00
1891,Item_11,2,11.13,22.26,0.6,1.09,2023-02-07 03:00:00
1892,Item_17,2,7.34,14.68,2.33,1.36,2023-02-07 04:00:00
1893,Item_11,2,16.97,33.94,4.69,1.61,2023-02-07 05:00:00
1894,Item_18,4,14.6,58.4,3.72,0.78,2023-02-07 06:00:00
1895,Item_5,4,13.1,52.4,2.18,0.5,2023-02-07 07:00:00
1896,Item_9,1,14.61,14.61,3.52,1.43,2023-02-07 08:00:00
1897,Item_14,3,5.48,16.44,3.35,1.91,2023-02-07 09:00:00
1898,Item_18,1,6.62,6.62,3.44,1.85,2023-02-07 10:00:00
1899,Item_19,4,18.1,72.4,4.57,1.57,2023-02-07 11:00:00
1900,Item_5,1,5.57,5.57,4.03,1.02,2023-02-07 12:00:00
1901,Item_20,1,7.29,7.29,3.03,0.76,2023-02-07 13:00:00
1902,Item_6,3,14.27,42.81,1.54,1.85,2023-02-07 14:00:00
1903,Item_11,3,16.37,49.11,4.52,1.6,2023-02-07 15:00:00
1904,Item_9,2,18.21,36.42,1.64,0.76,2023-02-07 16:00:00
1905,Item_10,5,16.03,80.15,3.14,0.6,2023-02-07 17:00:00
1906,Item_20,3,11.9,35.7,1.47,1.63,2023-02-07 18:00:00
1907,Item_3,2,11.0,22.0,0.71,0.6,2023-02-07 19:00:00
1908,Item_9,3,7.28,21.84,3.29,1.81,2023-02-07 20:00:00
1909,Item_10,1,5.37,5.37,0.84,1.28,2023-02-07 21:00:00
1910,Item_20,1,11.41,11.41,1.18,0.79,2023-02-07 22:00:00
1911,Item_11,4,5.75,23.0,4.06,1.28,2023-02-07 23:00:00
1912,Item_5,2,9.62,19.24,1.99,0.78,2023-02-08 00:00:00
1913,Item_9,3,11.3,33.900000000000006,1.69,1.91,2023-02-08 01:00:00
1914,Item_18,4,14.01,56.04,1.33,2.13,2023-02-08 02:00:00
1915,Item_1,3,6.45,19.35,1.74,0.85,2023-02-08 03:00:00
1916,Item_1,3,14.47,43.410000000000004,2.05,1.81,2023-02-08 04:00:00
1917,Item_12,5,14.14,70.7,3.72,0.57,2023-02-08 05:00:00
1918,Item_14,4,9.82,39.28,2.29,0.76,2023-02-08 06:00:00
1919,Item_3,2,15.78,31.56,3.93,1.35,2023-02-08 07:00:00
1920,Item_16,1,13.63,13.63,1.41,1.86,2023-02-08 08:00:00
1921,Item_16,5,10.94,54.699999999999996,0.83,2.31,2023-02-08 09:00:00
1922,Item_1,1,8.24,8.24,4.67,2.12,2023-02-08 10:00:00
1923,Item_19,4,16.33,65.32,0.83,2.0,2023-02-08 11:00:00
1924,Item_14,5,14.55,72.75,2.6,2.11,2023-02-08 12:00:00
1925,Item_9,2,5.87,11.74,2.35,1.49,2023-02-08 13:00:00
1926,Item_3,4,10.96,43.84,1.69,0.71,2023-02-08 14:00:00
1927,Item_11,2,10.28,20.56,4.32,1.52,2023-02-08 15:00:00
1928,Item_11,1,19.06,19.06,3.57,1.1,2023-02-08 16:00:00
1929,Item_2,5,11.05,55.25,0.05,1.79,2023-02-08 17:00:00
1930,Item_19,4,15.47,61.88,0.85,1.66,2023-02-08 18:00:00
1931,Item_12,4,7.48,29.92,1.14,0.91,2023-02-08 19:00:00
1932,Item_8,4,15.05,60.2,3.6,1.69,2023-02-08 20:00:00
1933,Item_1,1,17.2,17.2,0.5,1.79,2023-02-08 21:00:00
1934,Item_15,1,6.01,6.01,0.1,0.9,2023-02-08 22:00:00
1935,Item_13,4,15.07,60.28,4.37,1.4,2023-02-08 23:00:00
1936,Item_2,4,18.08,72.32,0.03,1.94,2023-02-09 00:00:00
1937,Item_1,3,7.04,21.12,3.59,1.58,2023-02-09 01:00:00
1938,Item_14,1,12.85,12.85,4.89,2.47,2023-02-09 02:00:00
1939,Item_15,2,14.81,29.62,1.23,1.26,2023-02-09 03:00:00
1940,Item_19,1,5.44,5.44,1.77,1.86,2023-02-09 04:00:00
1941,Item_20,3,10.46,31.380000000000003,3.29,1.47,2023-02-09 05:00:00
1942,Item_13,2,12.32,24.64,3.83,1.61,2023-02-09 06:00:00
1943,Item_8,5,16.13,80.64999999999999,0.69,1.52,2023-02-09 07:00:00
1944,Item_8,3,12.51,37.53,3.52,1.62,2023-02-09 08:00:00
1945,Item_9,5,6.4,32.0,3.79,2.27,2023-02-09 09:00:00
1946,Item_14,3,8.43,25.29,3.82,1.97,2023-02-09 10:00:00
1947,Item_20,2,17.33,34.66,3.76,2.2,2023-02-09 11:00:00
1948,Item_3,2,12.08,24.16,4.21,1.18,2023-02-09 12:00:00
1949,Item_6,2,18.31,36.62,4.31,1.58,2023-02-09 13:00:00
1950,Item_15,3,19.12,57.36,4.18,1.1,2023-02-09 14:00:00
1951,Item_16,1,8.21,8.21,2.23,1.18,2023-02-09 15:00:00
1952,Item_5,4,18.63,74.52,1.21,1.12,2023-02-09 16:00:00
1953,Item_15,1,7.37,7.37,2.09,2.11,2023-02-09 17:00:00
1954,Item_9,5,5.04,25.2,2.44,0.8,2023-02-09 18:00:00
1955,Item_6,5,6.3,31.5,3.16,1.9,2023-02-09 19:00:00
1956,Item_3,3,12.41,37.230000000000004,3.56,2.27,2023-02-09 20:00:00
1957,Item_2,2,8.5,17.0,1.1,1.0,2023-02-09 21:00:00
1958,Item_17,5,5.8,29.0,3.87,2.17,2023-02-09 22:00:00
1959,Item_6,4,9.07,36.28,3.69,1.06,2023-02-09 23:00:00
1960,Item_9,2,9.42,18.84,4.91,1.89,2023-02-10 00:00:00
1961,Item_15,5,14.29,71.44999999999999,1.23,1.05,2023-02-10 01:00:00
1962,Item_1,4,17.76,71.04,4.15,1.08,2023-02-10 02:00:00
1963,Item_2,2,5.5,11.0,1.66,0.73,2023-02-10 03:00:00
1964,Item_20,2,17.56,35.12,0.06,1.11,2023-02-10 04:00:00
1965,Item_20,2,17.18,34.36,2.75,2.46,2023-02-10 05:00:00
1966,Item_2,2,7.12,14.24,1.89,1.99,2023-02-10 06:00:00
1967,Item_8,4,6.23,24.92,4.11,1.85,2023-02-10 07:00:00
1968,Item_10,3,13.1,39.3,2.17,1.18,2023-02-10 08:00:00
1969,Item_16,3,13.35,40.05,4.9,2.26,2023-02-10 09:00:00
1970,Item_1,2,9.65,19.3,2.87,0.83,2023-02-10 10:00:00
1971,Item_7,4,8.47,33.88,2.97,2.3,2023-02-10 11:00:00
1972,Item_12,2,18.62,37.24,3.44,1.22,2023-02-10 12:00:00
1973,Item_20,3,6.46,19.38,2.49,2.18,2023-02-10 13:00:00
1974,Item_12,4,16.66,66.64,1.84,1.11,2023-02-10 14:00:00
1975,Item_5,5,10.86,54.3,4.49,0.89,2023-02-10 15:00:00
1976,Item_13,3,13.62,40.86,0.08,0.86,2023-02-10 16:00:00
1977,Item_7,1,15.67,15.67,0.89,2.05,2023-02-10 17:00:00
1978,Item_8,2,8.38,16.76,2.0,2.31,2023-02-10 18:00:00
1979,Item_8,1,17.26,17.26,3.31,1.92,2023-02-10 19:00:00
1980,Item_11,4,11.15,44.6,0.67,1.05,2023-02-10 20:00:00
1981,Item_14,1,6.65,6.65,2.94,1.34,2023-02-10 21:00:00
1982,Item_18,2,15.81,31.62,0.86,0.74,2023-02-10 22:00:00
1983,Item_17,4,6.33,25.32,3.32,0.61,2023-02-10 23:00:00
1984,Item_11,2,7.83,15.66,0.12,0.53,2023-02-11 00:00:00
1985,Item_13,5,19.66,98.3,1.32,1.94,2023-02-11 01:00:00
1986,Item_20,4,11.28,45.12,3.17,1.64,2023-02-11 02:00:00
1987,Item_8,1,5.88,5.88,3.58,2.12,2023-02-11 03:00:00
1988,Item_7,1,12.03,12.03,4.18,1.41,2023-02-11 04:00:00
1989,Item_1,1,12.18,12.18,0.7,0.52,2023-02-11 05:00:00
1990,Item_13,5,5.53,27.650000000000002,4.75,1.77,2023-02-11 06:00:00
1991,Item_11,3,6.85,20.549999999999997,1.65,2.08,2023-02-11 07:00:00
1992,Item_14,5,14.56,72.8,3.4,1.52,2023-02-11 08:00:00
1993,Item_17,1,15.44,15.44,1.95,2.31,2023-02-11 09:00:00
1994,Item_15,3,16.96,50.88,1.67,0.73,2023-02-11 10:00:00
1995,Item_2,1,8.73,8.73,1.82,1.2,2023-02-11 11:00:00
1996,Item_19,4,17.02,68.08,1.6,2.02,2023-02-11 12:00:00
1997,Item_1,2,13.46,26.92,2.94,1.01,2023-02-11 13:00:00
1998,Item_3,2,16.62,33.24,0.96,1.57,2023-02-11 14:00:00
1999,Item_18,3,12.06,36.18,0.92,1.45,2023-02-11 15:00:00
2000,Item_6,2,18.22,36.44,4.0,2.01,2023-02-11 16:00:00
2001,Item_17,3,5.03,15.09,3.76,0.93,2023-02-11 17:00:00
2002,Item_17,1,10.52,10.52,4.21,2.06,2023-02-11 18:00:00
2003,Item_17,4,12.53,50.12,2.0,1.23,2023-02-11 19:00:00
2004,Item_12,4,9.74,38.96,0.74,2.33,2023-02-11 20:00:00
2005,Item_12,5,7.7,38.5,2.96,1.49,2023-02-11 21:00:00
2006,Item_3,5,17.35,86.75,1.11,1.0,2023-02-11 22:00:00
2007,Item_13,4,16.67,66.68,2.53,1.5,2023-02-11 23:00:00
2008,Item_7,5,17.49,87.44999999999999,3.86,0.89,2023-02-12 00:00:00
2009,Item_8,2,15.8,31.6,2.17,1.3,2023-02-12 01:00:00
2010,Item_15,4,9.43,37.72,0.62,1.39,2023-02-12 02:00:00
2011,Item_18,4,18.0,72.0,3.98,1.29,2023-02-12 03:00:00
2012,Item_17,5,19.03,95.15,0.88,1.1,2023-02-12 04:00:00
2013,Item_7,4,16.96,67.84,2.87,1.92,2023-02-12 05:00:00
2014,Item_17,1,11.78,11.78,4.33,0.91,2023-02-12 06:00:00
2015,Item_13,3,15.79,47.37,5.0,0.79,2023-02-12 07:00:00
2016,Item_6,3,8.07,24.21,4.69,1.73,2023-02-12 08:00:00
2017,Item_18,2,11.45,22.9,4.07,1.39,2023-02-12 09:00:00
2018,Item_8,3,10.09,30.27,3.22,1.51,2023-02-12 10:00:00
2019,Item_1,3,13.08,39.24,0.7,2.41,2023-02-12 11:00:00
2020,Item_12,1,13.02,13.02,0.59,0.77,2023-02-12 12:00:00
2021,Item_16,2,13.66,27.32,4.17,1.28,2023-02-12 13:00:00
2022,Item_18,3,19.6,58.800000000000004,3.09,1.97,2023-02-12 14:00:00
2023,Item_16,2,12.71,25.42,0.75,0.78,2023-02-12 15:00:00
2024,Item_7,2,10.25,20.5,3.48,1.81,2023-02-12 16:00:00
2025,Item_20,5,15.44,77.2,0.01,1.23,2023-02-12 17:00:00
2026,Item_18,4,5.06,20.24,1.24,1.96,2023-02-12 18:00:00
2027,Item_11,4,9.01,36.04,3.64,1.6,2023-02-12 19:00:00
2028,Item_7,4,13.17,52.68,0.31,1.53,2023-02-12 20:00:00
2029,Item_9,2,12.5,25.0,0.1,2.48,2023-02-12 21:00:00
2030,Item_19,5,13.4,67.0,3.94,1.24,2023-02-12 22:00:00
2031,Item_10,1,6.95,6.95,1.2,2.05,2023-02-12 23:00:00
2032,Item_15,2,6.22,12.44,0.25,1.98,2023-02-13 00:00:00
2033,Item_4,2,8.73,17.46,2.0,0.63,2023-02-13 01:00:00
2034,Item_17,1,7.45,7.45,4.8,2.44,2023-02-13 02:00:00
2035,Item_8,3,13.79,41.37,4.86,2.3,2023-02-13 03:00:00
2036,Item_13,1,15.97,15.97,3.53,1.19,2023-02-13 04:00:00
2037,Item_18,1,13.83,13.83,1.16,1.15,2023-02-13 05:00:00
2038,Item_15,4,14.14,56.56,0.08,1.15,2023-02-13 06:00:00
2039,Item_13,1,6.2,6.2,1.21,0.76,2023-02-13 07:00:00
2040,Item_1,3,10.23,30.69,3.91,1.64,2023-02-13 08:00:00
2041,Item_17,1,5.95,5.95,1.47,0.7,2023-02-13 09:00:00
2042,Item_17,4,9.27,37.08,2.94,2.49,2023-02-13 10:00:00
2043,Item_15,1,6.94,6.94,4.97,1.76,2023-02-13 11:00:00
2044,Item_19,4,13.31,53.24,4.29,2.33,2023-02-13 12:00:00
2045,Item_5,5,10.83,54.15,2.98,1.2,2023-02-13 13:00:00
2046,Item_7,4,14.1,56.4,3.46,1.56,2023-02-13 14:00:00
2047,Item_19,1,18.22,18.22,1.48,1.96,2023-02-13 15:00:00
2048,Item_8,1,18.27,18.27,1.94,2.12,2023-02-13 16:00:00
2049,Item_8,4,7.65,30.6,4.6,0.71,2023-02-13 17:00:00
2050,Item_4,3,6.11,18.330000000000002,4.85,1.47,2023-02-13 18:00:00
2051,Item_17,2,15.8,31.6,1.24,1.81,2023-02-13 19:00:00
2052,Item_19,1,6.22,6.22,2.36,2.43,2023-02-13 20:00:00
2053,Item_19,2,13.71,27.42,3.52,1.35,2023-02-13 21:00:00
2054,Item_6,3,6.81,20.43,1.25,2.08,2023-02-13 22:00:00
2055,Item_17,2,18.42,36.84,2.2,0.79,2023-02-13 23:00:00
2056,Item_12,3,16.05,48.150000000000006,1.12,2.47,2023-02-14 00:00:00
2057,Item_10,5,15.5,77.5,3.0,1.68,2023-02-14 01:00:00
2058,Item_18,5,8.02,40.099999999999994,0.68,1.87,2023-02-14 02:00:00
2059,Item_8,4,18.96,75.84,0.63,0.7,2023-02-14 03:00:00
2060,Item_15,4,16.8,67.2,0.7,1.21,2023-02-14 04:00:00
2061,Item_9,5,15.57,77.85,4.13,0.85,2023-02-14 05:00:00
2062,Item_9,2,16.17,32.34,4.01,1.46,2023-02-14 06:00:00
2063,Item_9,3,9.1,27.299999999999997,3.61,0.88,2023-02-14 07:00:00
2064,Item_4,4,11.61,46.44,1.91,1.19,2023-02-14 08:00:00
2065,Item_20,3,16.6,49.800000000000004,3.8,0.94,2023-02-14 09:00:00
2066,Item_1,3,17.31,51.92999999999999,4.49,0.9,2023-02-14 10:00:00
2067,Item_4,1,11.1,11.1,0.3,1.35,2023-02-14 11:00:00
2068,Item_11,2,18.48,36.96,1.34,1.78,2023-02-14 12:00:00
2069,Item_14,3,13.34,40.019999999999996,3.88,1.72,2023-02-14 13:00:00
2070,Item_11,2,12.55,25.1,1.88,2.41,2023-02-14 14:00:00
2071,Item_9,1,14.2,14.2,4.52,1.96,2023-02-14 15:00:00
2072,Item_15,1,10.06,10.06,2.91,1.86,2023-02-14 16:00:00
2073,Item_13,5,17.7,88.5,2.14,1.62,2023-02-14 17:00:00
2074,Item_4,2,5.59,11.18,4.68,0.63,2023-02-14 18:00:00
2075,Item_10,5,9.34,46.7,2.87,1.08,2023-02-14 19:00:00
2076,Item_15,1,13.15,13.15,1.46,0.78,2023-02-14 20:00:00
2077,Item_1,4,11.01,44.04,4.4,1.17,2023-02-14 21:00:00
2078,Item_20,4,15.78,63.12,4.34,1.56,2023-02-14 22:00:00
2079,Item_19,1,8.33,8.33,2.27,1.67,2023-02-14 23:00:00
2080,Item_1,5,11.05,55.25,3.05,2.49,2023-02-15 00:00:00
2081,Item_11,4,8.11,32.44,0.03,2.32,2023-02-15 01:00:00
2082,Item_16,2,17.19,34.38,0.17,2.4,2023-02-15 02:00:00
2083,Item_12,3,12.4,37.2,2.12,1.05,2023-02-15 03:00:00
2084,Item_1,3,19.47,58.41,3.58,0.86,2023-02-15 04:00:00
2085,Item_20,2,13.33,26.66,1.8,1.99,2023-02-15 05:00:00
2086,Item_16,3,17.7,53.099999999999994,0.79,2.42,2023-02-15 06:00:00
2087,Item_11,4,10.2,40.8,4.95,1.05,2023-02-15 07:00:00
2088,Item_16,5,11.48,57.400000000000006,3.77,1.88,2023-02-15 08:00:00
2089,Item_6,4,17.13,68.52,4.83,0.71,2023-02-15 09:00:00
2090,Item_19,5,20.0,100.0,4.05,1.71,2023-02-15 10:00:00
2091,Item_15,2,12.13,24.26,0.38,1.14,2023-02-15 11:00:00
2092,Item_15,2,11.24,22.48,4.2,0.69,2023-02-15 12:00:00
2093,Item_4,2,16.94,33.88,4.24,1.63,2023-02-15 13:00:00
2094,Item_9,1,7.6,7.6,0.21,2.33,2023-02-15 14:00:00
2095,Item_8,2,7.92,15.84,3.63,1.47,2023-02-15 15:00:00
2096,Item_17,1,11.16,11.16,0.24,1.77,2023-02-15 16:00:00
2097,Item_1,2,9.51,19.02,3.62,0.66,2023-02-15 17:00:00
2098,Item_4,4,13.22,52.88,3.36,0.68,2023-02-15 18:00:00
2099,Item_19,2,10.57,21.14,4.36,0.57,2023-02-15 19:00:00
2100,Item_2,3,14.46,43.38,0.2,1.46,2023-02-15 20:00:00
2101,Item_17,4,14.73,58.92,2.59,2.21,2023-02-15 21:00:00
2102,Item_17,1,15.44,15.44,3.86,0.99,2023-02-15 22:00:00
2103,Item_4,5,12.65,63.25,0.28,1.63,2023-02-15 23:00:00
2104,Item_12,4,17.0,68.0,0.06,1.82,2023-02-16 00:00:00
2105,Item_12,3,14.36,43.08,3.0,0.95,2023-02-16 01:00:00
2106,Item_20,4,10.13,40.52,2.08,0.57,2023-02-16 02:00:00
2107,Item_9,3,13.11,39.33,0.51,2.31,2023-02-16 03:00:00
2108,Item_4,5,19.79,98.94999999999999,1.38,1.46,2023-02-16 04:00:00
2109,Item_5,5,11.15,55.75,1.22,0.74,2023-02-16 05:00:00
2110,Item_16,5,16.8,84.0,4.28,1.99,2023-02-16 06:00:00
2111,Item_5,3,17.86,53.58,0.11,1.94,2023-02-16 07:00:00
2112,Item_8,2,6.44,12.88,0.69,2.2,2023-02-16 08:00:00
2113,Item_17,3,11.44,34.32,1.69,2.33,2023-02-16 09:00:00
2114,Item_5,1,8.82,8.82,3.25,0.89,2023-02-16 10:00:00
2115,Item_13,5,11.77,58.849999999999994,1.61,2.08,2023-02-16 11:00:00
2116,Item_14,3,9.37,28.11,2.5,1.42,2023-02-16 12:00:00
2117,Item_17,2,15.78,31.56,0.83,1.92,2023-02-16 13:00:00
2118,Item_12,5,14.59,72.95,0.05,1.84,2023-02-16 14:00:00
2119,Item_5,1,12.32,12.32,3.45,1.76,2023-02-16 15:00:00
2120,Item_14,5,9.35,46.75,2.9,1.61,2023-02-16 16:00:00
2121,Item_20,4,18.78,75.12,4.15,1.93,2023-02-16 17:00:00
2122,Item_5,2,5.09,10.18,1.92,1.97,2023-02-16 18:00:00
2123,Item_17,1,13.53,13.53,4.9,2.04,2023-02-16 19:00:00
2124,Item_13,1,15.64,15.64,1.96,2.47,2023-02-16 20:00:00
2125,Item_8,5,8.56,42.800000000000004,4.2,2.15,2023-02-16 21:00:00
2126,Item_1,2,17.67,35.34,3.6,1.02,2023-02-16 22:00:00
2127,Item_7,4,16.08,64.32,0.62,1.15,2023-02-16 23:00:00
2128,Item_20,3,10.57,31.71,1.57,1.14,2023-02-17 00:00:00
2129,Item_11,2,18.85,37.7,0.22,2.2,2023-02-17 01:00:00
2130,Item_18,5,11.96,59.800000000000004,2.56,0.96,2023-02-17 02:00:00
2131,Item_14,4,8.26,33.04,3.93,0.79,2023-02-17 03:00:00
2132,Item_5,4,16.97,67.88,0.94,0.97,2023-02-17 04:00:00
2133,Item_2,3,6.13,18.39,0.38,1.1,2023-02-17 05:00:00
2134,Item_16,1,5.45,5.45,4.29,1.79,2023-02-17 06:00:00
2135,Item_10,5,17.05,85.25,3.46,0.79,2023-02-17 07:00:00
2136,Item_15,1,17.43,17.43,1.97,1.76,2023-02-17 08:00:00
2137,Item_2,3,9.78,29.339999999999996,3.15,2.38,2023-02-17 09:00:00
2138,Item_13,2,8.93,17.86,2.44,1.81,2023-02-17 10:00:00
2139,Item_10,3,8.1,24.299999999999997,0.43,1.01,2023-02-17 11:00:00
2140,Item_8,1,17.51,17.51,1.41,0.81,2023-02-17 12:00:00
2141,Item_6,1,9.33,9.33,2.14,2.15,2023-02-17 13:00:00
2142,Item_19,2,7.48,14.96,2.81,1.35,2023-02-17 14:00:00
2143,Item_10,5,11.56,57.800000000000004,1.97,0.94,2023-02-17 15:00:00
2144,Item_2,1,8.78,8.78,1.77,0.51,2023-02-17 16:00:00
2145,Item_1,4,19.01,76.04,1.07,1.14,2023-02-17 17:00:00
2146,Item_2,5,7.94,39.7,1.87,1.3,2023-02-17 18:00:00
2147,Item_12,4,16.97,67.88,1.52,1.98,2023-02-17 19:00:00
2148,Item_9,4,18.17,72.68,0.61,1.24,2023-02-17 20:00:00
2149,Item_16,4,18.75,75.0,2.53,0.66,2023-02-17 21:00:00
2150,Item_3,3,16.42,49.260000000000005,1.99,1.21,2023-02-17 22:00:00
2151,Item_12,3,13.95,41.849999999999994,2.07,1.16,2023-02-17 23:00:00
2152,Item_20,3,18.96,56.88,1.15,0.71,2023-02-18 00:00:00
2153,Item_19,4,7.65,30.6,1.76,1.52,2023-02-18 01:00:00
2154,Item_11,2,15.37,30.74,3.4,1.36,2023-02-18 02:00:00
2155,Item_2,2,18.11,36.22,1.39,1.82,2023-02-18 03:00:00
2156,Item_18,1,15.4,15.4,1.79,1.24,2023-02-18 04:00:00
2157,Item_7,3,19.56,58.67999999999999,0.89,1.04,2023-02-18 05:00:00
2158,Item_14,3,8.41,25.23,3.8,1.73,2023-02-18 06:00:00
2159,Item_16,3,19.65,58.949999999999996,0.93,1.19,2023-02-18 07:00:00
2160,Item_18,2,8.74,17.48,3.41,1.44,2023-02-18 08:00:00
2161,Item_16,4,5.27,21.08,1.57,0.89,2023-02-18 09:00:00
2162,Item_20,1,19.62,19.62,3.52,1.87,2023-02-18 10:00:00
2163,Item_7,5,17.14,85.7,0.28,1.75,2023-02-18 11:00:00
2164,Item_15,4,19.02,76.08,1.9,1.89,2023-02-18 12:00:00
2165,Item_14,5,15.86,79.3,0.65,1.63,2023-02-18 13:00:00
2166,Item_18,2,8.38,16.76,0.28,1.11,2023-02-18 14:00:00
2167,Item_6,2,12.97,25.94,4.47,0.54,2023-02-18 15:00:00
2168,Item_8,4,8.34,33.36,3.38,0.95,2023-02-18 16:00:00
2169,Item_3,3,10.77,32.31,3.26,0.84,2023-02-18 17:00:00
2170,Item_15,1,16.8,16.8,0.97,1.33,2023-02-18 18:00:00
2171,Item_5,4,17.5,70.0,2.05,1.89,2023-02-18 19:00:00
2172,Item_2,5,13.17,65.85,0.21,1.76,2023-02-18 20:00:00
2173,Item_1,4,7.76,31.04,2.93,2.2,2023-02-18 21:00:00
